day_date,age_group,serious_amount_vaccinated,serious_amount_expired,serious_amount_not_vaccinated,new_serious_amount_vaccinated,new_serious_amount_expired,new_serious_amount_not_vaccinated,serious_vaccinated_normalized,serious_expired_normalized,serious_not_vaccinated_normalized,new_serious_vaccinated_normalized,new_serious_expired_normalized,new_serious_not_vaccinated_normalized
2021-04-07T00:00:00.000Z,כלל האוכלוסיה,30,0,213,2,0,13,0.6,,5.1,0,,0.3
2021-04-07T00:00:00.000Z,מעל גיל 60,25,0,103,2,0,5,1.9,,50.5,0.2,,2.5
2021-04-07T00:00:00.000Z,מתחת לגיל 60,5,0,110,0,0,8,0.1,,2.7,0,,0.2
2021-04-08T00:00:00.000Z,מעל גיל 60,22,0,95,3,0,4,1.7,,46.9,0.2,,2
2021-04-08T00:00:00.000Z,כלל האוכלוסיה,27,0,194,3,0,8,0.5,,4.7,0.1,,0.2
2021-04-08T00:00:00.000Z,מתחת לגיל 60,5,0,99,0,0,4,0.1,,2.5,0,,0.1
2021-04-09T00:00:00.000Z,כלל האוכלוסיה,23,0,189,3,0,14,0.5,,4.6,0.1,,0.3
2021-04-09T00:00:00.000Z,מתחת לגיל 60,5,0,95,1,0,6,0.1,,2.4,0,,0.2
2021-04-09T00:00:00.000Z,מעל גיל 60,18,0,94,2,0,8,1.4,,46.5,0.2,,4
2021-04-10T00:00:00.000Z,מעל גיל 60,18,0,94,3,0,5,1.4,,46.5,0.2,,2.5
2021-04-10T00:00:00.000Z,מתחת לגיל 60,5,0,91,0,0,2,0.1,,2.3,0,,0.1
2021-04-10T00:00:00.000Z,כלל האוכלוסיה,23,0,185,3,0,7,0.5,,4.5,0.1,,0.2
2021-04-11T00:00:00.000Z,מעל גיל 60,18,0,92,1,0,6,1.4,,45.8,0.1,,3
2021-04-11T00:00:00.000Z,מתחת לגיל 60,6,0,92,1,0,7,0.2,,2.3,0,,0.2
2021-04-11T00:00:00.000Z,כלל האוכלוסיה,24,0,184,2,0,13,0.5,,4.5,0,,0.3
2021-04-12T00:00:00.000Z,מתחת לגיל 60,5,0,89,0,0,2,0.1,,2.2,0,,0.1
2021-04-12T00:00:00.000Z,מעל גיל 60,17,0,92,2,0,6,1.3,,46.1,0.2,,3
2021-04-12T00:00:00.000Z,כלל האוכלוסיה,22,0,181,2,0,8,0.4,,4.4,0,,0.2
2021-04-13T00:00:00.000Z,מעל גיל 60,17,0,86,2,0,9,1.3,,43.3,0.2,,4.5
2021-04-13T00:00:00.000Z,מתחת לגיל 60,5,0,83,0,0,2,0.1,,2.1,0,,0.1
2021-04-13T00:00:00.000Z,כלל האוכלוסיה,22,0,169,2,0,11,0.4,,4.1,0,,0.3
2021-04-14T00:00:00.000Z,מתחת לגיל 60,5,0,70,0,0,1,0.1,,1.8,0,,0
2021-04-14T00:00:00.000Z,כלל האוכלוסיה,22,0,152,1,0,2,0.4,,3.7,0,,0
2021-04-14T00:00:00.000Z,מעל גיל 60,17,0,82,1,0,1,1.3,,41.5,0.1,,0.5
2021-04-15T00:00:00.000Z,מתחת לגיל 60,4,0,68,0,0,1,0.1,,1.7,0,,0
2021-04-15T00:00:00.000Z,כלל האוכלוסיה,20,0,143,0,0,3,0.4,,3.5,0,,0.1
2021-04-15T00:00:00.000Z,מעל גיל 60,16,0,75,0,0,2,1.2,,38,0,,1
2021-04-16T00:00:00.000Z,כלל האוכלוסיה,20,0,140,1,0,5,0.4,,3.4,0,,0.1
2021-04-16T00:00:00.000Z,מתחת לגיל 60,4,0,68,0,0,3,0.1,,1.7,0,,0.1
2021-04-16T00:00:00.000Z,מעל גיל 60,16,0,72,1,0,2,1.2,,36.6,0.1,,1
2021-04-17T00:00:00.000Z,כלל האוכלוסיה,20,0,136,2,0,4,0.4,,3.3,0,,0.1
2021-04-17T00:00:00.000Z,מעל גיל 60,16,0,68,2,0,1,1.2,,34.6,0.2,,0.5
2021-04-17T00:00:00.000Z,מתחת לגיל 60,4,0,68,0,0,3,0.1,,1.7,0,,0.1
2021-04-18T00:00:00.000Z,מתחת לגיל 60,4,0,68,1,0,4,0.1,,1.7,0,,0.1
2021-04-18T00:00:00.000Z,כלל האוכלוסיה,20,0,141,3,0,10,0.4,,3.4,0.1,,0.2
2021-04-18T00:00:00.000Z,מעל גיל 60,16,0,73,2,0,6,1.2,,37.3,0.2,,3.1
2021-04-19T00:00:00.000Z,כלל האוכלוסיה,17,0,132,2,0,7,0.3,,3.2,0,,0.2
2021-04-19T00:00:00.000Z,מעל גיל 60,14,0,69,2,0,5,1.1,,35.4,0.2,,2.6
2021-04-19T00:00:00.000Z,מתחת לגיל 60,3,0,63,0,0,2,0.1,,1.6,0,,0.1
2021-04-20T00:00:00.000Z,מעל גיל 60,15,0,60,2,0,2,1.1,,30.9,0.2,,1
2021-04-20T00:00:00.000Z,כלל האוכלוסיה,18,0,119,2,0,3,0.4,,2.9,0,,0.1
2021-04-20T00:00:00.000Z,מתחת לגיל 60,3,0,59,0,0,1,0.1,,1.5,0,,0
2021-04-21T00:00:00.000Z,כלל האוכלוסיה,19,0,115,2,0,4,0.4,,2.8,0,,0.1
2021-04-21T00:00:00.000Z,מעל גיל 60,16,0,58,2,0,3,1.2,,30,0.2,,1.6
2021-04-21T00:00:00.000Z,מתחת לגיל 60,3,0,57,0,0,1,0.1,,1.4,0,,0
2021-04-22T00:00:00.000Z,מעל גיל 60,13,0,54,1,0,2,1,,28.1,0.1,,1
2021-04-22T00:00:00.000Z,כלל האוכלוסיה,16,0,109,1,0,3,0.3,,2.7,0,,0.1
2021-04-22T00:00:00.000Z,מתחת לגיל 60,3,0,55,0,0,1,0.1,,1.4,0,,0
2021-04-23T00:00:00.000Z,כלל האוכלוסיה,18,0,108,3,0,5,0.4,,2.7,0.1,,0.1
2021-04-23T00:00:00.000Z,מעל גיל 60,15,0,51,3,0,2,1.1,,26.6,0.2,,1
2021-04-23T00:00:00.000Z,מתחת לגיל 60,3,0,57,0,0,3,0.1,,1.4,0,,0.1
2021-04-24T00:00:00.000Z,מעל גיל 60,11,0,51,0,0,1,0.8,,26.6,0,,0.5
2021-04-24T00:00:00.000Z,כלל האוכלוסיה,14,0,104,0,0,1,0.3,,2.6,0,,0
2021-04-24T00:00:00.000Z,מתחת לגיל 60,3,0,53,0,0,0,0.1,,1.3,0,,0
2021-04-25T00:00:00.000Z,כלל האוכלוסיה,16,0,105,2,0,3,0.3,,2.6,0,,0.1
2021-04-25T00:00:00.000Z,מתחת לגיל 60,3,0,53,0,0,1,0.1,,1.3,0,,0
2021-04-25T00:00:00.000Z,מעל גיל 60,13,0,52,2,0,2,1,,27.2,0.2,,1
2021-04-26T00:00:00.000Z,מעל גיל 60,10,0,53,0,0,5,0.8,,27.9,0,,2.6
2021-04-26T00:00:00.000Z,מתחת לגיל 60,3,0,55,0,0,5,0.1,,1.4,0,,0.1
2021-04-26T00:00:00.000Z,כלל האוכלוסיה,13,0,108,0,0,10,0.3,,2.7,0,,0.2
2021-04-27T00:00:00.000Z,מעל גיל 60,11,0,49,1,0,1,0.8,,25.9,0.1,,0.5
2021-04-27T00:00:00.000Z,מתחת לגיל 60,3,0,53,0,0,1,0.1,,1.4,0,,0
2021-04-27T00:00:00.000Z,כלל האוכלוסיה,14,0,102,1,0,2,0.3,,2.5,0,,0
2021-04-28T00:00:00.000Z,מתחת לגיל 60,4,0,53,1,0,0,0.1,,1.4,0,,0
2021-04-28T00:00:00.000Z,מעל גיל 60,10,0,42,0,0,1,0.8,,22.2,0,,0.5
2021-04-28T00:00:00.000Z,כלל האוכלוסיה,14,0,95,1,0,1,0.3,,2.3,0,,0
2021-04-29T00:00:00.000Z,מתחת לגיל 60,2,0,48,0,0,1,0.1,,1.2,0,,0
2021-04-29T00:00:00.000Z,כלל האוכלוסיה,10,0,85,1,0,3,0.2,,2.1,0,,0.1
2021-04-29T00:00:00.000Z,מעל גיל 60,8,0,37,1,0,2,0.6,,19.7,0.1,,1.1
2021-04-30T00:00:00.000Z,מעל גיל 60,8,0,33,1,0,1,0.6,,17.6,0.1,,0.5
2021-04-30T00:00:00.000Z,מתחת לגיל 60,2,0,46,0,0,1,0.1,,1.2,0,,0
2021-04-30T00:00:00.000Z,כלל האוכלוסיה,10,0,79,1,0,2,0.2,,2,0,,0
2021-05-01T00:00:00.000Z,מתחת לגיל 60,2,0,48,0,0,2,0.1,,1.2,0,,0.1
2021-05-01T00:00:00.000Z,כלל האוכלוסיה,9,0,82,0,0,5,0.2,,2,0,,0.1
2021-05-01T00:00:00.000Z,מעל גיל 60,7,0,34,0,0,3,0.5,,18.1,0,,1.6
2021-05-02T00:00:00.000Z,כלל האוכלוסיה,8,0,79,0,0,4,0.2,,2,0,,0.1
2021-05-02T00:00:00.000Z,מתחת לגיל 60,2,0,44,0,0,0,0.1,,1.1,0,,0
2021-05-02T00:00:00.000Z,מעל גיל 60,6,0,35,0,0,4,0.4,,18.7,0,,2.1
2021-05-03T00:00:00.000Z,מתחת לגיל 60,2,0,42,1,0,3,0.1,,1.1,0,,0.1
2021-05-03T00:00:00.000Z,כלל האוכלוסיה,7,0,76,1,0,5,0.1,,1.9,0,,0.1
2021-05-03T00:00:00.000Z,מעל גיל 60,5,0,34,0,0,2,0.4,,18.2,0,,1.1
2021-05-04T00:00:00.000Z,כלל האוכלוסיה,5,0,72,1,0,2,0.1,,1.8,0,,0
2021-05-04T00:00:00.000Z,מתחת לגיל 60,2,0,40,0,0,1,0.1,,1,0,,0
2021-05-04T00:00:00.000Z,מעל גיל 60,3,0,32,1,0,1,0.2,,17.2,0.1,,0.5
2021-05-05T00:00:00.000Z,מתחת לגיל 60,2,0,39,0,0,1,0.1,,1,0,,0
2021-05-05T00:00:00.000Z,כלל האוכלוסיה,5,0,71,0,0,3,0.1,,1.8,0,,0.1
2021-05-05T00:00:00.000Z,מעל גיל 60,3,0,32,0,0,2,0.2,,17.3,0,,1.1
2021-05-06T00:00:00.000Z,כלל האוכלוסיה,3,0,66,0,0,2,0.1,,1.6,0,,0
2021-05-06T00:00:00.000Z,מתחת לגיל 60,1,0,37,0,0,0,0,,0.9,0,,0
2021-05-06T00:00:00.000Z,מעל גיל 60,2,0,29,0,0,2,0.1,,15.7,0,,1.1
2021-05-07T00:00:00.000Z,מעל גיל 60,2,0,27,0,0,1,0.1,,14.6,0,,0.5
2021-05-07T00:00:00.000Z,כלל האוכלוסיה,3,0,64,0,0,2,0.1,,1.6,0,,0
2021-05-07T00:00:00.000Z,מתחת לגיל 60,1,0,37,0,0,1,0,,0.9,0,,0
2021-05-08T00:00:00.000Z,כלל האוכלוסיה,4,0,62,2,0,1,0.1,,1.5,0,,0
2021-05-08T00:00:00.000Z,מתחת לגיל 60,1,0,35,0,0,0,0,,0.9,0,,0
2021-05-08T00:00:00.000Z,מעל גיל 60,3,0,27,2,0,1,0.2,,14.6,0.1,,0.5
2021-05-09T00:00:00.000Z,כלל האוכלוסיה,5,0,59,1,0,0,0.1,,1.5,0,,0
2021-05-09T00:00:00.000Z,מעל גיל 60,3,0,25,0,0,0,0.2,,13.6,0,,0
2021-05-09T00:00:00.000Z,מתחת לגיל 60,2,0,34,1,0,0,0.1,,0.9,0,,0
2021-05-10T00:00:00.000Z,מעל גיל 60,3,0,25,0,0,1,0.2,,13.6,0,,0.5
2021-05-10T00:00:00.000Z,כלל האוכלוסיה,4,0,56,0,0,1,0.1,,1.4,0,,0
2021-05-10T00:00:00.000Z,מתחת לגיל 60,1,0,31,0,0,0,0,,0.8,0,,0
2021-05-11T00:00:00.000Z,מעל גיל 60,2,0,25,0,0,1,0.1,,13.7,0,,0.5
2021-05-11T00:00:00.000Z,כלל האוכלוסיה,3,0,56,0,0,2,0.1,,1.4,0,,0
2021-05-11T00:00:00.000Z,מתחת לגיל 60,1,0,31,0,0,1,0,,0.8,0,,0
2021-05-12T00:00:00.000Z,מתחת לגיל 60,1,0,29,0,0,0,0,,0.7,0,,0
2021-05-12T00:00:00.000Z,כלל האוכלוסיה,3,0,53,0,0,0,0.1,,1.3,0,,0
2021-05-12T00:00:00.000Z,מעל גיל 60,2,0,24,0,0,0,0.1,,13.1,0,,0
2021-05-13T00:00:00.000Z,מעל גיל 60,0,0,24,0,0,1,0,,13.2,0,,0.5
2021-05-13T00:00:00.000Z,מתחת לגיל 60,0,0,27,0,0,0,0,,0.7,0,,0
2021-05-13T00:00:00.000Z,כלל האוכלוסיה,0,0,51,0,0,1,0,,1.3,0,,0
2021-05-14T00:00:00.000Z,מתחת לגיל 60,0,0,26,0,0,0,0,,0.7,0,,0
2021-05-14T00:00:00.000Z,מעל גיל 60,0,0,26,0,0,2,0,,14.3,0,,1.1
2021-05-14T00:00:00.000Z,כלל האוכלוסיה,0,0,52,0,0,2,0,,1.3,0,,0
2021-05-15T00:00:00.000Z,מעל גיל 60,0,0,23,0,0,0,0,,12.6,0,,0
2021-05-15T00:00:00.000Z,מתחת לגיל 60,0,0,26,0,0,0,0,,0.7,0,,0
2021-05-15T00:00:00.000Z,כלל האוכלוסיה,0,0,49,0,0,0,0,,1.2,0,,0
2021-05-16T00:00:00.000Z,מתחת לגיל 60,0,0,27,0,0,1,0,,0.7,0,,0
2021-05-16T00:00:00.000Z,מעל גיל 60,1,0,24,1,0,2,0.1,,13.2,0.1,,1.1
2021-05-16T00:00:00.000Z,כלל האוכלוסיה,1,0,51,1,0,3,0,,1.3,0,,0.1
2021-05-17T00:00:00.000Z,כלל האוכלוסיה,0,0,48,0,0,0,0,,1.2,0,,0
2021-05-17T00:00:00.000Z,מעל גיל 60,0,0,22,0,0,0,0,,12.1,0,,0
2021-05-17T00:00:00.000Z,מתחת לגיל 60,0,0,26,0,0,0,0,,0.7,0,,0
2021-05-18T00:00:00.000Z,מתחת לגיל 60,0,0,24,0,0,0,0,,0.6,0,,0
2021-05-18T00:00:00.000Z,מעל גיל 60,1,0,21,1,0,1,0.1,,11.6,0.1,,0.6
2021-05-18T00:00:00.000Z,כלל האוכלוסיה,1,0,45,1,0,1,0,,1.1,0,,0
2021-05-19T00:00:00.000Z,כלל האוכלוסיה,1,0,44,0,0,2,0,,1.1,0,,0
2021-05-19T00:00:00.000Z,מעל גיל 60,1,0,21,0,0,2,0.1,,11.6,0,,1.1
2021-05-19T00:00:00.000Z,מתחת לגיל 60,0,0,23,0,0,0,0,,0.6,0,,0
2021-05-20T00:00:00.000Z,מתחת לגיל 60,0,0,24,0,0,2,0,,0.6,0,,0.1
2021-05-20T00:00:00.000Z,מעל גיל 60,3,0,22,2,0,1,0.2,,12.2,0.1,,0.6
2021-05-20T00:00:00.000Z,כלל האוכלוסיה,3,0,46,2,0,3,0.1,,1.1,0,,0.1
2021-05-21T00:00:00.000Z,מתחת לגיל 60,0,0,21,0,0,0,0,,0.5,0,,0
2021-05-21T00:00:00.000Z,כלל האוכלוסיה,2,0,43,0,0,0,0,,1.1,0,,0
2021-05-21T00:00:00.000Z,מעל גיל 60,2,0,22,0,0,0,0.1,,12.2,0,,0
2021-05-22T00:00:00.000Z,מתחת לגיל 60,0,0,21,0,0,1,0,,0.5,0,,0
2021-05-22T00:00:00.000Z,מעל גיל 60,2,0,22,0,0,0,0.1,,12.2,0,,0
2021-05-22T00:00:00.000Z,כלל האוכלוסיה,2,0,43,0,0,1,0,,1.1,0,,0
2021-05-23T00:00:00.000Z,מתחת לגיל 60,0,0,20,0,0,0,0,,0.5,0,,0
2021-05-23T00:00:00.000Z,מעל גיל 60,3,0,22,1,0,0,0.2,,12.3,0.1,,0
2021-05-23T00:00:00.000Z,כלל האוכלוסיה,3,0,42,1,0,0,0.1,,1.1,0,,0
2021-05-24T00:00:00.000Z,מתחת לגיל 60,0,0,19,0,0,1,0,,0.5,0,,0
2021-05-24T00:00:00.000Z,מעל גיל 60,2,0,22,0,0,0,0.1,,12.3,0,,0
2021-05-24T00:00:00.000Z,כלל האוכלוסיה,2,0,41,0,0,1,0,,1,0,,0
2021-05-25T00:00:00.000Z,כלל האוכלוסיה,1,0,40,0,0,0,0,,1,0,,0
2021-05-25T00:00:00.000Z,מעל גיל 60,1,0,22,0,0,0,0.1,,12.3,0,,0
2021-05-25T00:00:00.000Z,מתחת לגיל 60,0,0,18,0,0,0,0,,0.5,0,,0
2021-05-26T00:00:00.000Z,מעל גיל 60,1,0,22,0,0,0,0.1,,12.3,0,,0
2021-05-26T00:00:00.000Z,כלל האוכלוסיה,1,0,37,0,0,0,0,,0.9,0,,0
2021-05-26T00:00:00.000Z,מתחת לגיל 60,0,0,15,0,0,0,0,,0.4,0,,0
2021-05-27T00:00:00.000Z,כלל האוכלוסיה,1,0,36,0,0,2,0,,0.9,0,,0.1
2021-05-27T00:00:00.000Z,מתחת לגיל 60,0,0,14,0,0,0,0,,0.4,0,,0
2021-05-27T00:00:00.000Z,מעל גיל 60,1,0,22,0,0,2,0.1,,12.4,0,,1.1
2021-05-28T00:00:00.000Z,מתחת לגיל 60,0,0,15,0,0,1,0,,0.4,0,,0
2021-05-28T00:00:00.000Z,כלל האוכלוסיה,1,0,35,0,0,1,0,,0.9,0,,0
2021-05-28T00:00:00.000Z,מעל גיל 60,1,0,20,0,0,0,0.1,,11.3,0,,0
2021-05-29T00:00:00.000Z,כלל האוכלוסיה,1,0,35,0,0,0,0,,0.9,0,,0
2021-05-29T00:00:00.000Z,מעל גיל 60,1,0,20,0,0,0,0.1,,11.3,0,,0
2021-05-29T00:00:00.000Z,מתחת לגיל 60,0,0,15,0,0,0,0,,0.4,0,,0
2021-05-30T00:00:00.000Z,כלל האוכלוסיה,1,0,35,0,0,1,0,,0.9,0,,0
2021-05-30T00:00:00.000Z,מעל גיל 60,1,0,19,0,0,0,0.1,,10.7,0,,0
2021-05-30T00:00:00.000Z,מתחת לגיל 60,0,0,16,0,0,1,0,,0.4,0,,0
2021-05-31T00:00:00.000Z,כלל האוכלוסיה,2,0,34,1,0,0,0,,0.9,0,,0
2021-05-31T00:00:00.000Z,מתחת לגיל 60,0,0,15,0,0,0,0,,0.4,0,,0
2021-05-31T00:00:00.000Z,מעל גיל 60,2,0,19,1,0,0,0.1,,10.7,0.1,,0
2021-06-01T00:00:00.000Z,מעל גיל 60,2,0,19,0,0,1,0.1,,9.6,0,,0.5
2021-06-01T00:00:00.000Z,מתחת לגיל 60,0,0,15,0,0,2,0,,0.4,0,,0.1
2021-06-01T00:00:00.000Z,כלל האוכלוסיה,2,0,34,0,0,3,0,,0.8,0,,0.1
2021-06-02T00:00:00.000Z,כלל האוכלוסיה,3,0,29,1,0,0,0.1,,0.7,0,,0
2021-06-02T00:00:00.000Z,מתחת לגיל 60,0,0,11,0,0,0,0,,0.3,0,,0
2021-06-02T00:00:00.000Z,מעל גיל 60,3,0,18,1,0,0,0.2,,8.9,0.1,,0
2021-06-03T00:00:00.000Z,כלל האוכלוסיה,3,0,29,0,0,1,0.1,,0.7,0,,0
2021-06-03T00:00:00.000Z,מתחת לגיל 60,0,0,12,0,0,1,0,,0.3,0,,0
2021-06-03T00:00:00.000Z,מעל גיל 60,3,0,17,0,0,0,0.2,,8.5,0,,0
2021-06-04T00:00:00.000Z,מעל גיל 60,3,0,17,0,0,1,0.2,,8.5,0,,0.5
2021-06-04T00:00:00.000Z,מתחת לגיל 60,0,0,11,0,0,0,0,,0.3,0,,0
2021-06-04T00:00:00.000Z,כלל האוכלוסיה,3,0,28,0,0,1,0.1,,0.7,0,,0
2021-06-05T00:00:00.000Z,מעל גיל 60,2,0,17,0,0,0,0.1,,8.5,0,,0
2021-06-05T00:00:00.000Z,כלל האוכלוסיה,2,0,28,0,0,1,0,,0.7,0,,0
2021-06-05T00:00:00.000Z,מתחת לגיל 60,0,0,11,0,0,1,0,,0.3,0,,0
2021-06-06T00:00:00.000Z,כלל האוכלוסיה,2,0,30,1,0,2,0,,0.7,0,,0
2021-06-06T00:00:00.000Z,מתחת לגיל 60,0,0,11,0,0,0,0,,0.3,0,,0
2021-06-06T00:00:00.000Z,מעל גיל 60,2,0,19,1,0,2,0.1,,9.5,0.1,,1
2021-06-07T00:00:00.000Z,כלל האוכלוסיה,1,0,27,0,0,0,0,,0.7,0,,0
2021-06-07T00:00:00.000Z,מתחת לגיל 60,0,0,9,0,0,0,0,,0.2,0,,0
2021-06-07T00:00:00.000Z,מעל גיל 60,1,0,18,0,0,0,0.1,,9,0,,0
2021-06-08T00:00:00.000Z,מתחת לגיל 60,0,0,9,0,0,0,0,,0.2,0,,0
2021-06-08T00:00:00.000Z,מעל גיל 60,2,0,17,1,0,0,0.1,,8.5,0.1,,0
2021-06-08T00:00:00.000Z,כלל האוכלוסיה,2,0,26,1,0,0,0,,0.6,0,,0
2021-06-09T00:00:00.000Z,כלל האוכלוסיה,2,0,26,0,0,0,0,,0.6,0,,0
2021-06-09T00:00:00.000Z,מתחת לגיל 60,0,0,9,0,0,0,0,,0.2,0,,0
2021-06-09T00:00:00.000Z,מעל גיל 60,2,0,17,0,0,0,0.1,,8.5,0,,0
2021-06-10T00:00:00.000Z,מתחת לגיל 60,0,0,10,0,0,1,0,,0.3,0,,0
2021-06-10T00:00:00.000Z,מעל גיל 60,2,0,16,0,0,0,0.1,,8.1,0,,0
2021-06-10T00:00:00.000Z,כלל האוכלוסיה,2,0,26,0,0,1,0,,0.6,0,,0
2021-06-11T00:00:00.000Z,מתחת לגיל 60,0,0,10,0,0,0,0,,0.3,0,,0
2021-06-11T00:00:00.000Z,כלל האוכלוסיה,2,0,26,0,0,0,0,,0.6,0,,0
2021-06-11T00:00:00.000Z,מעל גיל 60,2,0,16,0,0,0,0.1,,8.1,0,,0
2021-06-12T00:00:00.000Z,מעל גיל 60,2,0,16,0,0,0,0.1,,8.1,0,,0
2021-06-12T00:00:00.000Z,מתחת לגיל 60,0,0,8,0,0,0,0,,0.2,0,,0
2021-06-12T00:00:00.000Z,כלל האוכלוסיה,2,0,24,0,0,0,0,,0.6,0,,0
2021-06-13T00:00:00.000Z,כלל האוכלוסיה,2,0,24,0,0,0,0,,0.6,0,,0
2021-06-13T00:00:00.000Z,מעל גיל 60,2,0,16,0,0,0,0.1,,8.1,0,,0
2021-06-13T00:00:00.000Z,מתחת לגיל 60,0,0,8,0,0,0,0,,0.2,0,,0
2021-06-14T00:00:00.000Z,מעל גיל 60,3,0,15,1,0,0,0.2,,7.6,0.1,,0
2021-06-14T00:00:00.000Z,מתחת לגיל 60,0,0,8,0,0,0,0,,0.2,0,,0
2021-06-14T00:00:00.000Z,כלל האוכלוסיה,3,0,23,1,0,0,0.1,,0.6,0,,0
2021-06-15T00:00:00.000Z,כלל האוכלוסיה,3,0,20,0,0,0,0.1,,0.5,0,,0
2021-06-15T00:00:00.000Z,מתחת לגיל 60,0,0,8,0,0,0,0,,0.2,0,,0
2021-06-15T00:00:00.000Z,מעל גיל 60,3,0,12,0,0,0,0.2,,6.1,0,,0
2021-06-16T00:00:00.000Z,כלל האוכלוסיה,3,0,17,0,0,0,0.1,,0.4,0,,0
2021-06-16T00:00:00.000Z,מעל גיל 60,3,0,11,0,0,0,0.2,,5.6,0,,0
2021-06-16T00:00:00.000Z,מתחת לגיל 60,0,0,6,0,0,0,0,,0.2,0,,0
2021-06-17T00:00:00.000Z,כלל האוכלוסיה,3,0,17,0,0,1,0.1,,0.4,0,,0
2021-06-17T00:00:00.000Z,מעל גיל 60,3,0,11,0,0,1,0.2,,5.6,0,,0.5
2021-06-17T00:00:00.000Z,מתחת לגיל 60,0,0,6,0,0,0,0,,0.2,0,,0
2021-06-18T00:00:00.000Z,מעל גיל 60,2,0,10,0,0,0,0.1,,5.1,0,,0
2021-06-18T00:00:00.000Z,מתחת לגיל 60,0,0,6,0,0,0,0,,0.2,0,,0
2021-06-18T00:00:00.000Z,כלל האוכלוסיה,2,0,16,0,0,0,0,,0.4,0,,0
2021-06-19T00:00:00.000Z,מתחת לגיל 60,0,0,6,0,0,0,0,,0.2,0,,0
2021-06-19T00:00:00.000Z,מעל גיל 60,2,0,10,0,0,0,0.1,,5.1,0,,0
2021-06-19T00:00:00.000Z,כלל האוכלוסיה,2,0,16,0,0,0,0,,0.4,0,,0
2021-06-20T00:00:00.000Z,מעל גיל 60,3,0,10,1,0,0,0.2,,5.1,0.1,,0
2021-06-20T00:00:00.000Z,כלל האוכלוסיה,3,0,17,1,0,1,0.1,,0.4,0,,0
2021-06-20T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,1,0,,0.2,0,,0
2021-06-21T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,0,0,,0.2,0,,0
2021-06-21T00:00:00.000Z,מעל גיל 60,3,0,10,0,0,0,0.2,,5.1,0,,0
2021-06-21T00:00:00.000Z,כלל האוכלוסיה,3,0,17,0,0,0,0.1,,0.4,0,,0
2021-06-22T00:00:00.000Z,מעל גיל 60,3,0,12,0,0,2,0.2,,6.1,0,,1
2021-06-22T00:00:00.000Z,מתחת לגיל 60,0,0,8,0,0,1,0,,0.2,0,,0
2021-06-22T00:00:00.000Z,כלל האוכלוסיה,3,0,20,0,0,3,0.1,,0.5,0,,0.1
2021-06-23T00:00:00.000Z,מעל גיל 60,3,0,12,0,0,0,0.2,,6.2,0,,0
2021-06-23T00:00:00.000Z,כלל האוכלוסיה,3,0,19,0,0,0,0.1,,0.5,0,,0
2021-06-23T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,0,0,,0.2,0,,0
2021-06-24T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,0,0,,0.2,0,,0
2021-06-24T00:00:00.000Z,כלל האוכלוסיה,3,0,18,0,0,0,0.1,,0.4,0,,0
2021-06-24T00:00:00.000Z,מעל גיל 60,3,0,11,0,0,0,0.2,,5.7,0,,0
2021-06-25T00:00:00.000Z,מעל גיל 60,4,0,10,1,0,0,0.3,,5.1,0.1,,0
2021-06-25T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,0,0,,0.2,0,,0
2021-06-25T00:00:00.000Z,כלל האוכלוסיה,4,0,17,1,0,0,0.1,,0.4,0,,0
2021-06-26T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,0,0,,0.2,0,,0
2021-06-26T00:00:00.000Z,כלל האוכלוסיה,5,0,17,1,0,0,0.1,,0.4,0,,0
2021-06-26T00:00:00.000Z,מעל גיל 60,5,0,10,1,0,0,0.4,,5.2,0.1,,0
2021-06-27T00:00:00.000Z,מתחת לגיל 60,0,0,7,0,0,1,0,,0.2,0,,0
2021-06-27T00:00:00.000Z,מעל גיל 60,5,0,9,0,0,0,0.4,,4.6,0,,0
2021-06-27T00:00:00.000Z,כלל האוכלוסיה,5,0,16,0,0,1,0.1,,0.4,0,,0
2021-06-28T00:00:00.000Z,מתחת לגיל 60,0,0,6,0,0,0,0,,0.2,0,,0
2021-06-28T00:00:00.000Z,מעל גיל 60,4,0,9,0,0,0,0.3,,4.7,0,,0
2021-06-28T00:00:00.000Z,כלל האוכלוסיה,4,0,15,0,0,0,0.1,,0.4,0,,0
2021-06-29T00:00:00.000Z,מתחת לגיל 60,0,0,6,0,0,0,0,,0.2,0,,0
2021-06-29T00:00:00.000Z,כלל האוכלוסיה,4,0,15,0,0,0,0.1,,0.4,0,,0
2021-06-29T00:00:00.000Z,מעל גיל 60,4,0,9,0,0,0,0.3,,4.7,0,,0
2021-06-30T00:00:00.000Z,מתחת לגיל 60,0,0,5,0,0,0,0,,0.1,0,,0
2021-06-30T00:00:00.000Z,כלל האוכלוסיה,7,0,15,4,0,1,0.1,,0.4,0.1,,0
2021-06-30T00:00:00.000Z,מעל גיל 60,7,0,10,4,0,1,0.5,,5.2,0.3,,0.5
2021-07-01T00:00:00.000Z,מתחת לגיל 60,0,0,5,0,0,0,0,,0.1,0,,0
2021-07-01T00:00:00.000Z,מעל גיל 60,7,0,10,0,0,0,0.5,,5.2,0,,0
